embedding_row,job_id,provider,scenario_id,task_family,condition,perturbation_family,lambda,repetition,prompt_sha256,output_word_count,model_requested,model_returned,timestamp_utc,response_sha256,embedded_at_utc,embedding_model
4865,2e5207aaa19c9285c460b5a1,qwen,CP03,comparison,perturbed,context_removal,0.5,15,35ab55331f0c90d818e10f9d61cf27d2ed070a15defb959a9648b960aeb78558,53,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:09:42.429255+00:00,a3fa6ab25fb39b88c1129bb176acf505bfed9f2467151b96f96b1238e07169d8,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4866,61e69a1c9154cfbb82617902,qwen,CP03,comparison,perturbed,context_removal,0.5,16,35ab55331f0c90d818e10f9d61cf27d2ed070a15defb959a9648b960aeb78558,76,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:09:44.497172+00:00,0165ea9cd11c23224a0c93deb2fe05f6e7fafc879d0750c89ad6acdef5c1df3b,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4867,e59488431f4345029f21e212,qwen,CP03,comparison,perturbed,context_removal,0.5,17,35ab55331f0c90d818e10f9d61cf27d2ed070a15defb959a9648b960aeb78558,68,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:09:46.387612+00:00,1c4d38f43a6d465a35798494b2cd3f16514734da05b81cda38a91a0ca36881fb,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4868,e6cd640ff3d3982dea2a2145,qwen,CP03,comparison,perturbed,context_removal,0.5,18,35ab55331f0c90d818e10f9d61cf27d2ed070a15defb959a9648b960aeb78558,68,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:09:48.278806+00:00,3212523207fb7f9baf78d2b621558e6917646f713a0ef21c3792b8afcac46c7a,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4869,4134fd3434805e5c5ea708c1,qwen,CP03,comparison,perturbed,context_removal,0.5,19,35ab55331f0c90d818e10f9d61cf27d2ed070a15defb959a9648b960aeb78558,74,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:09:50.257819+00:00,b95ad562f39a14c88922d50daf2ab646c361a6404e022cccef4472e201d7ab93,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4870,498b02bd758c2a313c9241c0,qwen,CP03,comparison,perturbed,context_removal,0.75,15,706e6eabbb7bc95db8b88892d146bed8ce25868643fd02dc883b464fa375c237,67,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:09:52.147619+00:00,e772bf820c55ebbc3e5ea7cdb79e349db26efcd7ffccd21258017c37e3004b12,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4871,0e5ec52b5af54c64a99410f1,qwen,CP03,comparison,perturbed,context_removal,0.75,16,706e6eabbb7bc95db8b88892d146bed8ce25868643fd02dc883b464fa375c237,80,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:09:54.412679+00:00,d50457c5cb3595ef534f5a73e4b26e41f49b19cc7ee2f0a449b4a94c670454fe,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4872,e2ee29620de8904a0f4b06a8,qwen,CP03,comparison,perturbed,context_removal,0.75,17,706e6eabbb7bc95db8b88892d146bed8ce25868643fd02dc883b464fa375c237,72,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:09:56.436751+00:00,1eae51c686b3d6c1f4f5c0bdec60cd5ca366e00ebca87444636e9527ea9a8a87,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4873,8c02a8ddbcff9a3c8bfcdb1d,qwen,CP03,comparison,perturbed,context_removal,0.75,18,706e6eabbb7bc95db8b88892d146bed8ce25868643fd02dc883b464fa375c237,71,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:09:58.458324+00:00,1ab7a54a8b351726174d9e926208aa7ab6bc158f8d24873000ef5570c12abd02,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4874,1a6b8d822368de5faea5548f,qwen,CP03,comparison,perturbed,context_removal,0.75,19,706e6eabbb7bc95db8b88892d146bed8ce25868643fd02dc883b464fa375c237,67,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:10:00.303475+00:00,70d347612ca485f1658b3319a04a2e14a06c4606540ca303be7687d1a8a3c906,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4875,36408d51df15d4ed4edfd4d6,qwen,CP03,comparison,perturbed,context_removal,1.0,15,287f6dffc89cf8baf25d949657ef40d71a4b6eaca3cc8c5c15c8e02e9d232d98,55,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:10:01.900752+00:00,b39c88f7854fbe2970f80a12d08c3bbf79f8b53435f9bfaf7ec71ab25e638c92,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4876,a13075393e7585023483d7b6,qwen,CP03,comparison,perturbed,context_removal,1.0,16,287f6dffc89cf8baf25d949657ef40d71a4b6eaca3cc8c5c15c8e02e9d232d98,60,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:10:03.633814+00:00,d5d3365d81b2de1b12507221f0ff61b6a2ca8348fe14979315f4f1c0b80cd019,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4877,509e06add19e0522348d0444,qwen,CP03,comparison,perturbed,context_removal,1.0,17,287f6dffc89cf8baf25d949657ef40d71a4b6eaca3cc8c5c15c8e02e9d232d98,59,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:10:05.343962+00:00,ebd82a00aca9b62d4534be501ac263b97a84754ff3a907cfa2e8ac973d181b73,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4878,e50bd868fabe3787f9424358,qwen,CP03,comparison,perturbed,context_removal,1.0,18,287f6dffc89cf8baf25d949657ef40d71a4b6eaca3cc8c5c15c8e02e9d232d98,63,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:10:07.165265+00:00,b3cddc6bcaa256b217fafec36222700134ef6bf20256bcb717ad5309119a85b7,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4879,a58f3948a9a94bc66322e8bc,qwen,CP03,comparison,perturbed,context_removal,1.0,19,287f6dffc89cf8baf25d949657ef40d71a4b6eaca3cc8c5c15c8e02e9d232d98,59,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:10:08.853239+00:00,ace80379fe0deeb49b384cc9f032572cd1bf43d291dbeff1f050fc9dec55a450,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4880,b80dd0f803d137bd3570cc10,qwen,CP03,comparison,perturbed,surface,0.25,15,85ce6de9761042a3779f032658ecd745b0d324c2f527ac86677356dff2e25eac,66,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:10:10.688947+00:00,0e79ba57ee379c5621df9c3525a194eec48a3fc57808df37f4d1288ce94ed01a,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4881,85e406ebe332d3cdd6834b68,qwen,CP03,comparison,perturbed,surface,0.25,16,85ce6de9761042a3779f032658ecd745b0d324c2f527ac86677356dff2e25eac,70,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:10:12.745939+00:00,f3d6c426f2ffb87ecfc1d015580769ff06220eeab9bd64923308edb3b55b9a9d,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4882,ce6c310ac201c37fc129ecd3,qwen,CP03,comparison,perturbed,surface,0.25,17,85ce6de9761042a3779f032658ecd745b0d324c2f527ac86677356dff2e25eac,62,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:10:14.581509+00:00,4bdb9d4e242cb0ab84f5d262a0c0d0ec66398301dff7d41a49d76027a9b14cbe,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4883,4fab5ec0e12bcb56e32bbb60,qwen,CP03,comparison,perturbed,surface,0.25,18,85ce6de9761042a3779f032658ecd745b0d324c2f527ac86677356dff2e25eac,66,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:10:16.549905+00:00,dbf3812c1fb0af64be2937dcc075c717f160d8048383dbd75cf8f1d8849aef9f,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4884,b33eceaf9c0b3e260513e965,qwen,CP03,comparison,perturbed,surface,0.25,19,85ce6de9761042a3779f032658ecd745b0d324c2f527ac86677356dff2e25eac,61,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:10:18.429677+00:00,f7d915e842761e250c2d362629e1b5084873fcc1ae576022ad5a5c67561624d1,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4885,14957f5edfd64a373620d4f5,qwen,CP03,comparison,perturbed,surface,0.5,15,5ab1aaaeacc2d2b88517a19a2e75199e4dfdae8d8d39a72d11b7258c9b9c6201,49,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:10:19.999802+00:00,15f304d676c9423f1fc00c2bebe3e090105c5d2649b4c3462660232e37f61e45,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4886,ae9d00dac3f770cbe193d7b7,qwen,CP03,comparison,perturbed,surface,0.5,16,5ab1aaaeacc2d2b88517a19a2e75199e4dfdae8d8d39a72d11b7258c9b9c6201,47,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:10:21.525856+00:00,fba81267a9719481236a8edea82eb5ada2438d0e2914de1e4c3e03b12b95b892,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4887,e410dbf64a5f8ae4fb4d6970,qwen,CP03,comparison,perturbed,surface,0.5,17,5ab1aaaeacc2d2b88517a19a2e75199e4dfdae8d8d39a72d11b7258c9b9c6201,49,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:10:23.095761+00:00,b9539998bde6d1c973879fd9bdf399cf556560f18106d686df8f64df53aa128e,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4888,4697c1c21ef4f05dfa6d46bf,qwen,CP03,comparison,perturbed,surface,0.5,18,5ab1aaaeacc2d2b88517a19a2e75199e4dfdae8d8d39a72d11b7258c9b9c6201,46,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:10:24.555387+00:00,3fad17e180ca38e29322d7a1d6de2ac73a73b58c661c4915b50351a736359c76,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4889,f87be21a42c8f30a1a53ce43,qwen,CP03,comparison,perturbed,surface,0.5,19,5ab1aaaeacc2d2b88517a19a2e75199e4dfdae8d8d39a72d11b7258c9b9c6201,46,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:10:25.992571+00:00,6bd9567d3ab0c970f500982777bacc1cf15b09059ce6fe0b08330161eb7943a5,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4890,15fe58e2c30416f5e9d2bb21,qwen,CP03,comparison,perturbed,surface,0.75,15,3610163d47505ed398eef094e68307e3a1b1a64240042db42e164ca126f89dd8,56,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:10:27.874666+00:00,418fce2a3a09e20c4f4dbfa29372d7ad300c326438bd777c0a11d9674fc4c9b0,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4891,81c3f6aeecb7ae3a155afaeb,qwen,CP03,comparison,perturbed,surface,0.75,16,3610163d47505ed398eef094e68307e3a1b1a64240042db42e164ca126f89dd8,57,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:10:29.777130+00:00,425ba9850e494b1d4e11b9a5351291482f0a0fd869516f7a0df5e53f3c5db227,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4892,2e68de625d4c41845e72e8f7,qwen,CP03,comparison,perturbed,surface,0.75,17,3610163d47505ed398eef094e68307e3a1b1a64240042db42e164ca126f89dd8,57,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:10:31.679834+00:00,425ba9850e494b1d4e11b9a5351291482f0a0fd869516f7a0df5e53f3c5db227,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4893,48ccfc26e9d4a40aa855ba63,qwen,CP03,comparison,perturbed,surface,0.75,18,3610163d47505ed398eef094e68307e3a1b1a64240042db42e164ca126f89dd8,58,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:10:33.604413+00:00,1b6daf6a59e07c9d997b6a806f5520cd701428f60114488f80b49ba83a5fe98b,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4894,345de32713a487720adb6c9e,qwen,CP03,comparison,perturbed,surface,0.75,19,3610163d47505ed398eef094e68307e3a1b1a64240042db42e164ca126f89dd8,58,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:10:35.528888+00:00,a1b26bd1e53993524650412b0c62ccc43f7ac7f97a9739a77a709eb2e61f8f23,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4895,663c705e4a9fabd2cffda8e3,qwen,CP03,comparison,perturbed,surface,1.0,15,f7d5652cc9270dd285a76548ad0e2726355daeca281bee19309287d89da042d7,63,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:10:37.476245+00:00,234fd2f922505f0c7e84fc008a047dbecfbeb2b672ed9dca8140dbd5f5a67759,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4896,6f4e632d16a8b329e69c6a1a,qwen,CP03,comparison,perturbed,surface,1.0,16,f7d5652cc9270dd285a76548ad0e2726355daeca281bee19309287d89da042d7,58,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:10:39.224569+00:00,a5a31e5d4429e726b951058a74519887211451b30eabfb621d4f7ef8ae6ff3b6,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4897,18f844b11c2687326d056c10,qwen,CP03,comparison,perturbed,surface,1.0,17,f7d5652cc9270dd285a76548ad0e2726355daeca281bee19309287d89da042d7,67,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:10:41.282837+00:00,5cd4b5d7862e21c8ef599b6d5b3beb05f25b2056e4e181866c31ebeb87707dbe,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4898,d572dba6201b2035c4850173,qwen,CP03,comparison,perturbed,surface,1.0,18,f7d5652cc9270dd285a76548ad0e2726355daeca281bee19309287d89da042d7,65,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:10:43.274496+00:00,dbb63bc617607f347a882d97254dffc0a5fe3e4cb328a4831a88c5e167e343ce,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4899,2867e2323c731843e3cf2e91,qwen,CP03,comparison,perturbed,surface,1.0,19,f7d5652cc9270dd285a76548ad0e2726355daeca281bee19309287d89da042d7,68,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:10:45.332705+00:00,61ffa6f7b00724c8645c6b0435abb3a5da321dc493b2fa0694d98a779246da27,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4900,9a29346f49b1268726d17a8b,qwen,CP04,comparison,nominal,,0.0,30,cccf0332f195e04baf6c9438490535e384f785ddf804bec35a6aeec3e8628f94,76,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:10:47.520377+00:00,a8806be8b9a0ffce65bac6bedb056c5723999f26a0d17c1b558ce5347198ba86,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4901,5f66c03e9d10326c8bed2039,qwen,CP04,comparison,nominal,,0.0,31,cccf0332f195e04baf6c9438490535e384f785ddf804bec35a6aeec3e8628f94,74,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:10:49.643468+00:00,7169c21551454b7d6b666a035d231ff7f3cfda103eb0b9a726f85bcef55ed1e9,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4902,d594980b685478c1185322b7,qwen,CP04,comparison,nominal,,0.0,32,cccf0332f195e04baf6c9438490535e384f785ddf804bec35a6aeec3e8628f94,63,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:10:51.520439+00:00,03f65b4f8ba7f9e2d5d8e23cf2ac18e2cbb1f0c5f54dce7d0e87a09549997bb2,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4903,c6bd5fd0271f0c91bb6feed1,qwen,CP04,comparison,nominal,,0.0,33,cccf0332f195e04baf6c9438490535e384f785ddf804bec35a6aeec3e8628f94,60,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:10:53.267027+00:00,c8765232e728f5a880461f1afbef741d9607b4756a4204f48891a6e562ac3494,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4904,7ca9cd26dcb17650a7744f3d,qwen,CP04,comparison,nominal,,0.0,34,cccf0332f195e04baf6c9438490535e384f785ddf804bec35a6aeec3e8628f94,75,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:10:55.412184+00:00,f81973d95db5f4e902417b421a25769992219e2d90bbb321db2b6859ef3c4082,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4905,9e3b4dfe1a0b2fd07a6f1a94,qwen,CP04,comparison,nominal,,0.0,35,cccf0332f195e04baf6c9438490535e384f785ddf804bec35a6aeec3e8628f94,70,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:10:57.444455+00:00,894a7192b3d44f4d5383b18ad789ac5508c5a8d55d739aae89e1ff9c9aabb499,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4906,ac502cf624600ba2f340d5e0,qwen,CP04,comparison,nominal,,0.0,36,cccf0332f195e04baf6c9438490535e384f785ddf804bec35a6aeec3e8628f94,75,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:10:59.591755+00:00,e2d3b31a6c11bb5d2bdd8beb9497bc5e2610a0f5c07a0f2f39922729203e670a,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4907,8394bfef336dd75fc5b2d034,qwen,CP04,comparison,nominal,,0.0,37,cccf0332f195e04baf6c9438490535e384f785ddf804bec35a6aeec3e8628f94,74,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:11:01.712715+00:00,b2957e38718ccf964bd528bea439f4d954bdcfad93de846a4bd8fb9c0d3eff0f,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4908,ff3633fc5733594fe5ba9679,qwen,CP04,comparison,nominal,,0.0,38,cccf0332f195e04baf6c9438490535e384f785ddf804bec35a6aeec3e8628f94,64,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:11:03.590117+00:00,52018894e0dd74d171794322443fba3b26234b38acbebfa775f516fd645d4d46,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4909,8d371c847ce0aa973217d245,qwen,CP04,comparison,nominal,,0.0,39,cccf0332f195e04baf6c9438490535e384f785ddf804bec35a6aeec3e8628f94,75,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:11:05.757558+00:00,453552d8812792c3bc6b72435101403fb42bcb3e5f3a9616fee907f0073b2744,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4910,f1f0407f826acd8045203d97,qwen,CP04,comparison,perturbed,semantic,0.25,15,b72c1d576df6cca52022a937b1b2275ce5c6a9c083e45441531f6ad0927e0f78,86,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:11:08.188545+00:00,bb7b096051162fa2e04407a4f51fc6fbaf47211e0982d2e0f6c302cab99dff8b,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4911,c7f20bb375002eb1c1e5fe1f,qwen,CP04,comparison,perturbed,semantic,0.25,16,b72c1d576df6cca52022a937b1b2275ce5c6a9c083e45441531f6ad0927e0f78,81,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:11:10.508962+00:00,23a770cc2f6cd78d292dc2294c2378d9fe647b2376510aa61788e08178194744,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4912,528fe8896849e5718fc56f59,qwen,CP04,comparison,perturbed,semantic,0.25,17,b72c1d576df6cca52022a937b1b2275ce5c6a9c083e45441531f6ad0927e0f78,91,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:11:13.228201+00:00,72e48cbb12278a3e2fde85bf01493e005ac8353c2981333aeec8dbf9a970007a,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4913,cc981dbc9d4e90ae66f81f28,qwen,CP04,comparison,perturbed,semantic,0.25,18,b72c1d576df6cca52022a937b1b2275ce5c6a9c083e45441531f6ad0927e0f78,74,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:11:15.371280+00:00,0484267b9dcdda9e5139b803183a964a3bb4e149199506957cc2a25717a191ec,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4914,1fe67330bcc3d9b1cae65685,qwen,CP04,comparison,perturbed,semantic,0.25,19,b72c1d576df6cca52022a937b1b2275ce5c6a9c083e45441531f6ad0927e0f78,74,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:11:17.514214+00:00,8339ada0f308c22a1a26a34c47f4dfe130f4f1f45486ad7d48367d9f78a5980b,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4915,35a134e1cefba36392bd0971,qwen,CP04,comparison,perturbed,semantic,0.5,15,d6052f3f67028bddbeeba25b8ea183742539462bb55c94aa55456de81773b0ce,54,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:11:19.193891+00:00,8faa82d19f4cf936fffedb8f8329707214b420aa8b90603917c897e8ce920526,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4916,809175bc8bdd0023a2da7e09,qwen,CP04,comparison,perturbed,semantic,0.5,16,d6052f3f67028bddbeeba25b8ea183742539462bb55c94aa55456de81773b0ce,64,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:11:21.095181+00:00,eac395ef134de292f5fa71539f9fc19680230c00937ec80c57bde116443239d5,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4917,d913317f49626e03e9b43c2b,qwen,CP04,comparison,perturbed,semantic,0.5,17,d6052f3f67028bddbeeba25b8ea183742539462bb55c94aa55456de81773b0ce,62,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:11:22.952491+00:00,8e2b25e8c6b4849df59a2ddda1f5b2824b5836c66196111e6ec7e55ade2e3029,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4918,05bffc7d24c92e4c844650a4,qwen,CP04,comparison,perturbed,semantic,0.5,18,d6052f3f67028bddbeeba25b8ea183742539462bb55c94aa55456de81773b0ce,53,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:11:24.654603+00:00,9509388b66a55e01531eb9ac8369fe0291e4e697bacb4cbad44f3d66eb13ad09,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4919,dba41fea634a40977ef18829,qwen,CP04,comparison,perturbed,semantic,0.5,19,d6052f3f67028bddbeeba25b8ea183742539462bb55c94aa55456de81773b0ce,68,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:11:26.644509+00:00,5a89fe7d9e3855e55b7c450a8d44fd8e8325e02d1703d954cfb368370251c3c0,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4920,22a27ebf7582d1ed00267a7f,qwen,CP04,comparison,perturbed,semantic,0.75,15,d161b8223e89e906f2da892bd6dd2fc52d26dd143d314c95c96bcaaee11a02cd,62,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:11:28.523833+00:00,2d13f25efd77d024a00bd120615315bbb9d99d7ce46eed1dabc831047c804e36,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4921,88dbeb37fb36d4bd31a9decc,qwen,CP04,comparison,perturbed,semantic,0.75,16,d161b8223e89e906f2da892bd6dd2fc52d26dd143d314c95c96bcaaee11a02cd,63,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:11:30.360671+00:00,e34ed114b68c716f866cb3ac60b3ef0b3608bd1826efee1175c79948e9dbf3fb,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4922,627029407ac5af5b854748e7,qwen,CP04,comparison,perturbed,semantic,0.75,17,d161b8223e89e906f2da892bd6dd2fc52d26dd143d314c95c96bcaaee11a02cd,62,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:11:32.350708+00:00,0a38211cc2571f223706b7771698dbbf17c5f4ddf072d44e299184a46567ab73,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4923,9e3ba27993647d5a27f975b7,qwen,CP04,comparison,perturbed,semantic,0.75,18,d161b8223e89e906f2da892bd6dd2fc52d26dd143d314c95c96bcaaee11a02cd,61,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:11:34.030284+00:00,af6f92432c98df3460aee909cefa79bb055f8b5edfb2dce0260e66588dbadba3,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4924,558479bb61c433c1c9fde9a0,qwen,CP04,comparison,perturbed,semantic,0.75,19,d161b8223e89e906f2da892bd6dd2fc52d26dd143d314c95c96bcaaee11a02cd,67,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:11:36.197229+00:00,d37a6b374b5a9f398e80d57c59a3f48f2253ed70f38511f1710a093286264a2d,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4925,35c4c6d438ca864321c6470e,qwen,CP04,comparison,perturbed,semantic,1.0,15,9ab2e84bb578d597f007f2bd27bd6437591c543317b4a3ad1ed981b16751648f,61,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:11:38.032007+00:00,23fa56666208135619e49fe8c32ca55c2db85d64b9a00b642189ff8139254117,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4926,f71950a5682da60bcd682e55,qwen,CP04,comparison,perturbed,semantic,1.0,16,9ab2e84bb578d597f007f2bd27bd6437591c543317b4a3ad1ed981b16751648f,58,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:11:39.822435+00:00,c83d84f4928ed8bfe2f066f64ac2062fd4fd1d36ee03f08994053563e8dec7df,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
4927,b41430058865726a57bb0218,qwen,CP04,comparison,perturbed,semantic,1.0,17,9ab2e84bb578d597f007f2bd27bd6437591c543317b4a3ad1ed981b16751648f,72,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-30T05:11:41.900959+00:00,a9477c55ba776ec0bc7dc8c97128208f7064c53e8c35360d0f666ed2654bbd3e,2026-08-30T10:38:14.045991+00:00,BAAI/bge-small-en-v1.5
